3551405 - Serra Azul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),29.54
3551504 - Serrana,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.8
3551702 - Sertãozinho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.18
3553658 - Taquaral,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.6
3500709 - Agudos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.67
3503406 - Arealva,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.49
3504305 - Avaí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),45.82
3504701 - Balbinos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),18.95
3506003 - Bauru,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.67
3507456 - Borebi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.73
3508306 - Cabrália Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),42.49
3514502 - Duartina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.2
3519105 - Iacanga,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.83
3526803 - Lençóis Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.73
3527504 - Lucianópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.31
3528007 - Macatuba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.29
3536570 - Paulistânia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.06
3536703 - Pederneiras,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.74
3538907 - Pirajuí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),43.72
3539400 - Piratininga,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.7
3541109 - Presidente Alves,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.24
3542503 - Reginópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),30.6
3555505 - Ubirajara,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.63
3505203 - Bariri,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.81
3505302 - Barra Bonita,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.39
3506805 - Bocaina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.82
3507308 - Boracéia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.2
3514106 - Dois Córregos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),41.02
3520004 - Igaraçu do Tietê,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.98
3522000 - Itaju,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),49.46
3522901 - Itapuí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),43.86
3525300 - Jaú,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.26
3529807 - Mineiros do Tietê,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.59
3508801 - Cafelândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.73
3517000 - Getulina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),47.49
3517208 - Guaiçara,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),49
3517307 - Guaimbê,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.28
3518107 - Guarantã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),46.04
3527108 - Lins,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.48
3540101 - Pongaí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.61
3541604 - Promissão,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.87
3544608 - Sabino,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.43
3555901 - Uru,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.41
3503703 - Ariranha,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.22
3511102 - Catanduva,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.7
3511201 - Catiguá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.42
3514924 - Elisiário,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.85
3521507 - Irapuã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),35.45
3521903 - Itajobi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.1
3528858 - Marapoama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.03
3533254 - Novais,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),42.87
3533502 - Novo Horizonte,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.76
3535101 - Palmares Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),42.84
3535705 - Paraíso,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62
3538105 - Pindorama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.21
3544806 - Sales,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.75
3545605 - Santa Adélia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.23
3552601 - Tabapuã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.49
3556008 - Urupês,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.69
3515202 - Estrela d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.39
3515509 - Fernandópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),71.95
3518008 - Guarani d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.63
3520707 - Indiaporã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.92
3528205 - Macedônia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.82
3529609 - Meridiano,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.85
3530003 - Mira Estrela,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),75.35
3534757 - Ouroeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.13
3536901 - Pedranópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),76.57
3540408 - Populina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.69
3549201 - São João das Duas Pontes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.18
3555307 - Turmalina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.61
3502606 - Aparecida d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.15
3503950 - Aspásia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),76.97
3513850 - Dirce Reis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),71.64
3514205 - Dolcinópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),85.14
3524808 - Jales,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.66
3529104 - Marinópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.54
3529658 - Mesópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.15
3532843 - Nova Canaã Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),76.55
3535200 - Palmeira d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.24
3535903 - Paranapuã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.3
3540259 - Pontalinda,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.72
3544509 - Rubinéia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.26
3545704 - Santa Albertina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.91
3546108 - Santa Clara d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.23
3546603 - Santa Fé do Sul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.98
3547403 - Santa Rita d'Oeste,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),83.86
3547650 - Santa Salete,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),75.17
3547205 - Santana da Ponte Pensa,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),90.62
3549003 - São Francisco,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.05
3554904 - Três Fronteiras,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),80.33
3555802 - Urânia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.53
3556958 - Vitória Brasil,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.53
3500204 - Adolfo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),47.69
3504602 - Bady Bassitt,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.66
3504800 - Bálsamo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.11
3511300 - Cedral,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.66
3517505 - Guapiaçu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.75
3519402 - Ibirá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.69
3519808 - Icém,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.5
3521150 - Ipiguá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.31
3524501 - Jaci,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.46
3525706 - José Bonifácio,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.38
3529500 - Mendonça,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.09
3530300 - Mirassol,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.74
3530409 - Mirassolândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.05
3531407 - Monte Aprazível,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.07
3532504 - Neves Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.14
3532702 - Nipoã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.68
3532801 - Nova Aliança,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.54
3533007 - Nova Granada,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.32
3534005 - Onda Verde,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.32
3534203 - Orindiúva,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),71.15
3535002 - Palestina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),49.78
3536604 - Paulo de Faria,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.49
3539608 - Planalto,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.85
3539905 - Poloni,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.54
3540804 - Potirendaba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.05
3549805 - São José do Rio Preto,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.98
3553401 - Tanabi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.37
3555356 - Ubarana,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.29
3555604 - Uchôa,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.44
3555703 - União Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.85
3557154 - Zacarias,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.29
3501202 - Álvares Florence,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),73.81
3501806 - Américo de Campos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.84
3510708 - Cardoso,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.68
3512902 - Cosmorama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.9
3515905 - Floreal,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.56
3528106 - Macaubal,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.94
3528304 - Magda,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),75.84
3531001 - Monções,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),78.9
3532603 - Nhandeara,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.53
3536257 - Parisi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),33.74
3540309 - Pontes Gestal,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.37
3544202 - Riolândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),43.23
3551306 - Sebastianópolis do Sul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),79.28
3556107 - Valentim Gentil,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.48
3557105 - Votuporanga,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.88
3502101 - Andradina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.43
3511003 - Castilho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.55
3517802 - Guaraçaí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.41
3520442 - Ilha Solteira,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.08
3523008 - Itapura,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.17
3526506 - Lavínia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),38.05
3530102 - Mirandópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.66
3532108 - Murutinga do Sul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.83
3533205 - Nova Independência,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.78
3537404 - Pereira Barreto,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.91
3552304 - Sud Mennucci,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.21
3552551 - Suzanápolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.77
3501103 - Alto Alegre,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),46.69
3502804 - Araçatuba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.74
3504206 - Auriflama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.61
3504404 - Avanhandava,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),30.52
3505104 - Barbosa,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.32
3506201 - Bento de Abreu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.92
3506409 - Bilac,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.64
3506508 - Birigui,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.19
3507704 - Braúna,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.84
3507753 - Brejo Alegre,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.4
3508108 - Buritama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.11
3511904 - Clementina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.85
3512506 - Coroados,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),46.59
3516507 - Gabriel Monteiro,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),80.85
3516804 - Gastão Vidigal,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),37.19
3516903 - General Salgado,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.87
3517109 - Glicério,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.64
3518206 - Guararapes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.71
3518909 - Guzolândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),52.11
3527256 - Lourdes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),72.22
3527702 - Luiziânia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),37.29
3532868 - Nova Castilho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),74.49
3533304 - Nova Luzitânia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.1
3537305 - Penápolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.92
3537701 - Piacatu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.93
3544400 - Rubiácea,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.61
3548054 - Santo Antonio do Aracanguá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.58
3548401 - Santópolis do Aguapeí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.32
3549250 - São João de Iracema,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.38
3555208 - Turiúba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.92
3556305 - Valparaíso,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.43
3500105 - Adamantina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.72
3515806 - Flora Rica,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),74.11
3516002 - Flórida Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),39.81
3520806 - Inúbia Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.96
3521606 - Irapuru,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.72
3527405 - Lucélia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.17
3528908 - Mariápolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),49.94
3534609 - Osvaldo Cruz,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.56
3534906 - Pacaembu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),39.56
3540853 - Pracinha,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),21.94
3544707 - Sagres,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.96
3545100 - Salmourão,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.57
3514403 - Dracena,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.07
3526001 - Junqueirópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.85
3531605 - Monte Castelo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),76.99
3533106 - Nova Guataporanga,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.48
3534807 - Ouro Verde,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),47.54
3535408 - Panorama,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),39.48
3536406 - Paulicéia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),50.09
3547106 - Santa Mercedes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.34
3549300 - São João do Pau d'Alho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.69
3555109 - Tupi Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.36
3500808 - Alfredo Marcondes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),73.55
3501301 - Álvares Machado,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.15
3502408 - Anhumas,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.63
3508900 - Caiabu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),74.61
3509106 - Caiuá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.7
3515129 - Emilianópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.54
3515301 - Estrela do Norte,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.06
3515350 - Euclides da Cunha Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.15
3519907 - Iepê,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.54
3520608 - Indiana,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),72.78
3528700 - Marabá Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),27
3529203 - Martinópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.44
3530201 - Mirante do Paranapanema,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.67
3532157 - Nantes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.99
3532207 - Narandiba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.4
3538303 - Piquerobi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.54
3539202 - Pirapozinho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.24
3541208 - Presidente Bernardes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.23
3541307 - Presidente Epitácio,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),56.82
3541406 - Presidente Prudente,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),68.54
3541505 - Presidente Venceslau,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.85
3542206 - Rancharia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),48.85
3542404 - Regente Feijó,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),67.88
3543238 - Ribeirão dos Índios,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),74.73
3544251 - Rosana,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.23
3545506 - Sandovalina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.32
3547700 - Santo Anastácio,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.36
3548302 - Santo Expedito,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),71.25
3552908 - Taciba,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.58
3553906 - Tarabaí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.97
3554300 - Teodoro Sampaio,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),54.87
3504008 - Assis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.02
3509809 - Campos Novos Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),47.49
3510005 - Cândido Mota,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.8
3513306 - Cruzália,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),83.05
3516101 - Florínia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),39.77
3519501 - Ibirarema,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),47.88
3527900 - Lutécia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),65.06
3528809 - Maracaí,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.76
3535309 - Palmital,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.25
3535507 - Paraguaçu Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.96
3537156 - Pedrinhas Paulista,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.36
3539707 - Platina,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.26
3553955 - Tarumã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51
3501400 - Álvaro de Carvalho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),32.96
3501509 - Alvinlândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),41.82
3514700 - Echaporã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.24
3515657 - Fernão,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.69
3516606 - Gália,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.38
3516705 - Garça,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.9
3525805 - Júlio Mesquita,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.47
3527801 - Lupércio,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.53
3529005 - Marília,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.29
3533700 - Ocauçu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.64
3534104 - Oriente,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),75.4
3534500 - Oscar Bressane,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),75.58
3540002 - Pompéia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),71.38
3556602 - Vera Cruz,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),66.09
3506300 - Bernardino de Campos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.98
3510153 - Canitar,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),49.52
3557204 - Chavantes,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.07
3515194 - Espírito Santo do Turvo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.63
3520905 - Ipaussu,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.82
3533809 - Óleo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),61.65
3534708 - Ourinhos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.14
3543204 - Ribeirão do Sul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),69.98
3545407 - Salto Grande,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),45.98
3546405 - Santa Cruz do Rio Pardo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),58.68
3550506 - São Pedro do Turvo,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),51.06
3554607 - Timburi,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),53.07
3503356 - Arco Íris,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),73.37
3505807 - Bastos,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.63
3507209 - Borá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),72.84
3519006 - Herculândia,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),62.27
3519204 - Iacri,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.57
3525607 - João Ramalho,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.88
3536000 - Parapuã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),64.76
3541703 - Quatá,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),63.11
3541802 - Queiroz,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),44.59
3542008 - Quintana,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),60.58
3543808 - Rinópolis,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),46.18
3555000 - Tupã,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),57.88
3501707 - Américo Brasiliense,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),55.09
3503208 - Araraquara,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),70.73
3506706 - Boa Esperança do Sul,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),41.17
3507407 - Borborema,Educação - População de 18 a 24 Anos com Ensino Médio Completo (Em %),59.63
